W,Q_rio,T,pH,SS,I0,OD,C_procesos,C_obs,t12_bio,theta,n,B,t12_foto_sol,t12_ox8,M_up,ruido
815.2731410628746,15.141756342973688,15.27705048424462,7.855262771087482,60.66385589147679,0.0,6.817999143659682,0.0005663912358144003,0.0006275701368383634,52.35816214264808,1.0758094645631044,0.046666972364066805,21.663761520521852,1.1398070325391594,1.172848136791906,107.17910002122508,1.0260923886044104
1170.6332965115798,28.16086449581983,17.44395150084694,7.933956229469145,361.8993304245038,0.6556727464545714,6.350692495610519,0.0004563483749871161,0.0005214941664783717,111.6220240214816,1.0361510434710959,0.04868615343594761,24.941665563954725,0.8637588699336075,1.692510503781428,146.52425362581766,1.0499010078799282
881.7268233907166,13.014384286717585,17.6049486296628,7.691152149841389,77.58247207198127,224.66438326153283,6.865155073928475,0.0006935500208316654,0.0008160019911494406,107.05240757678162,1.0338330896233614,0.04465380135822625,16.45373659454468,0.9352634264572022,3.614181816165526,69.7986902136541,1.0968122656406087
1328.0319263443143,17.015120131399975,15.430735138253215,7.856130678359959,112.63511564378119,407.41957106602615,7.083945377712374,0.0008124487814712642,0.0009592815952618011,77.67346556212287,1.0462954626103544,0.03881047345200452,22.42170179376196,1.8767927550449994,3.2523323606086043,146.1020841370459,1.0640211646783488
1163.203066427317,21.651564042259245,17.89852368455866,7.2915997095976195,161.24528284589414,0.0,6.682149491191784,0.0005808967434651046,0.0006900876014610491,52.05568448609398,1.0779129488422865,0.04987861099419827,24.97871951712278,1.5039482067329397,1.4577327570917409,234.4874867945822,0.9988001311859094
750.3971046988619,12.975466450103092,13.41237222024651,7.694411522844232,33.16198877758384,231.02237343101987,7.436456461150461,0.0005917294880139471,0.0007395719318633007,42.8996082467468,1.0539163804457248,0.04663403372489965,16.114549191863787,1.8756124522404316,2.029380982124354,213.92848621530447,0.9859945589489586
1305.4678216404022,12.755756906497465,13.785689751219127,7.817223581324739,69.87479582636425,0.0,7.519886650385347,0.0010587337614925293,0.001158423336380374,50.63700717432311,1.073681392387663,0.038977279427783396,17.259843464038934,1.6364739617132145,2.418515868259374,192.99898307563925,0.9706040275537084
1383.169677150794,26.95902011284472,14.6885649300805,7.7392963269007105,293.4120450433829,300.9750135776921,7.0025040069350135,0.0005548439937427554,0.0005811369424977201,77.42033499757031,1.0321203633882832,0.03911630398177404,18.25998926957983,0.8954338675573301,3.763920836659773,58.70382055772121,1.0014763226853252
1351.247261216431,29.29089477819064,15.053435639145768,7.334333301769835,407.7980870782311,0.0,6.660560904811749,0.0005074873447368421,0.0005067292925787965,82.67492781043767,1.0694447345169797,0.0464939036701128,24.639505295604675,0.8444844429234433,3.4641568178013884,173.30523219324465,0.8883426971503375
1091.2414970345176,19.637962106104162,16.916821081340128,7.164775907226902,236.296618721146,421.4155640799161,6.165756430784711,0.0005849474412777727,0.000576664153030361,42.26385674739713,1.065615419904622,0.04327080787393122,15.076961982836192,1.6897396833074436,1.6974340599442317,76.73672953394117,0.9093788092945504
761.1678440260011,20.13621489422976,14.684339981547938,7.850840017799864,238.90050484883156,289.32546744596937,6.70052365052902,0.00040123621658031056,0.00046595959933173924,97.36850656170324,1.0788176201520239,0.04838547837109341,20.36108220633877,1.840755087621575,1.778011364387433,220.28836189179813,0.9144977948521621
